4.882812500000000000e-04,4.882812500000000000e-04,-9.765625000000000000e-04,-1.708984375000000000e-03,-2.197265625000000000e-03,-2.929687500000000000e-03,-3.173828125000000000e-03,-2.929687500000000000e-03,-2.929687500000000000e-03,-3.173828125000000000e-03,-2.929687500000000000e-03,-2.685546875000000000e-03,-1.708984375000000000e-03,-9.765625000000000000e-04,-1.220703125000000000e-03,-1.708984375000000000e-03,-1.708984375000000000e-03,-1.708984375000000000e-03,-2.197265625000000000e-03,-2.441406250000000000e-03,-1.708984375000000000e-03,-2.197265625000000000e-03,-2.197265625000000000e-03,-1.220703125000000000e-03,4.882812500000000000e-04,-2.929687500000000000e-03,-6.835937500000000000e-03,7.324218750000000000e-04,-7.324218750000000000e-04,-1.953125000000000000e-03,9.887695312500000000e-02,3.686523437500000000e-02,-1.342773437500000000e-02,-7.543945312500000000e-02,-2.246093750000000000e-02,1.464843750000000000e-03,7.324218750000000000e-04,7.080078125000000000e-03,-1.147460937500000000e-02,-5.419921875000000000e-02,-1.162109375000000000e-01,1.318359375000000000e-02,1.394042968750000000e-01,1.486816406250000000e-01,4.467773437500000000e-02,-2.441406250000000000e-02,1.391601562500000000e-02,7.568359375000000000e-03,1.123046875000000000e-02,4.638671875000000000e-02,1.220703125000000000e-03,-9.033203125000000000e-03,5.786132812500000000e-02,3.369140625000000000e-02,-2.685546875000000000e-03,-5.566406250000000000e-02,-9.814453125000000000e-02,-6.958007812500000000e-02,1.696777343750000000e-01,1.655273437500000000e-01,1.220703125000000000e-02,-2.978515625000000000e-02,-8.056640625000000000e-03,5.615234375000000000e-03,-1.684570312500000000e-02,-4.492187500000000000e-02,-2.685546875000000000e-03,-3.173828125000000000e-02,9.277343750000000000e-03,-9.277343750000000000e-03,-1.391601562500000000e-02,-2.343750000000000000e-02,-2.539062500000000000e-02,-2.661132812500000000e-02,-1.757812500000000000e-02,4.003906250000000000e-02,-1.440429687500000000e-02,-1.635742187500000000e-02,-1.269531250000000000e-02,-1.293945312500000000e-02,-1.196289062500000000e-02,-1.220703125000000000e-02,-1.220703125000000000e-02,-1.171875000000000000e-02,-1.269531250000000000e-02,-1.171875000000000000e-02,-1.098632812500000000e-02,-1.611328125000000000e-02,-1.464843750000000000e-02,-1.440429687500000000e-02,-1.611328125000000000e-02,-1.562500000000000000e-02,-1.757812500000000000e-02,-1.855468750000000000e-02,-1.660156250000000000e-02,-1.489257812500000000e-02,-1.293945312500000000e-02,-1.171875000000000000e-02,-1.757812500000000000e-02,-1.733398437500000000e-02
5.395507812500000000e-02,5.249023437500000000e-02,5.175781250000000000e-02,5.151367187500000000e-02,5.126953125000000000e-02,5.078125000000000000e-02,5.029296875000000000e-02,4.907226562500000000e-02,4.760742187500000000e-02,4.663085937500000000e-02,4.663085937500000000e-02,4.711914062500000000e-02,4.736328125000000000e-02,4.565429687500000000e-02,4.418945312500000000e-02,4.443359375000000000e-02,4.467773437500000000e-02,4.492187500000000000e-02,4.589843750000000000e-02,4.272460937500000000e-02,4.370117187500000000e-02,5.249023437500000000e-02,5.834960937500000000e-02,4.956054687500000000e-02,5.078125000000000000e-02,4.980468750000000000e-02,4.125976562500000000e-02,5.468750000000000000e-02,1.086425781250000000e+00,4.467773437500000000e-02,2.180175781250000000e-01,2.099609375000000000e-02,-2.294921875000000000e-02,2.172851562500000000e-02,3.247070312500000000e-02,3.686523437500000000e-02,3.759765625000000000e-02,4.833984375000000000e-02,9.790039062500000000e-02,1.030273437500000000e-01,1.345214843750000000e-01,1.967773437500000000e-01,1.103515625000000000e-01,3.637695312500000000e-02,-5.712890625000000000e-02,-2.563476562500000000e-02,7.080078125000000000e-02,7.812500000000000000e-02,-5.273437500000000000e-02,-1.047363281250000000e-01,-1.464843750000000000e-03,1.928710937500000000e-02,2.124023437500000000e-02,2.197265625000000000e-02,3.417968750000000000e-03,6.909179687500000000e-02,1.306152343750000000e-01,1.203613281250000000e-01,-4.956054687500000000e-02,-5.297851562500000000e-02,1.147460937500000000e-02,3.369140625000000000e-02,6.225585937500000000e-02,7.128906250000000000e-02,6.787109375000000000e-02,3.149414062500000000e-02,8.374023437500000000e-02,8.740234375000000000e-02,7.641601562500000000e-02,3.125000000000000000e-02,3.002929687500000000e-02,2.172851562500000000e-02,1.391601562500000000e-02,3.320312500000000000e-02,3.613281250000000000e-02,1.301269531250000000e-01,5.712890625000000000e-02,5.834960937500000000e-02,5.981445312500000000e-02,5.737304687500000000e-02,5.981445312500000000e-02,6.005859375000000000e-02,5.859375000000000000e-02,5.834960937500000000e-02,6.127929687500000000e-02,5.761718750000000000e-02,6.103515625000000000e-02,5.493164062500000000e-02,5.541992187500000000e-02,5.566406250000000000e-02,5.541992187500000000e-02,5.444335937500000000e-02,5.664062500000000000e-02,5.639648437500000000e-02,5.371093750000000000e-02,5.322265625000000000e-02,5.468750000000000000e-02,4.638671875000000000e-02,5.493164062500000000e-02,5.541992187500000000e-02
1.083984375000000000e+00,1.083740234375000000e+00,1.084960937500000000e+00,1.085693359375000000e+00,1.084228515625000000e+00,1.082519531250000000e+00,1.082763671875000000e+00,1.083740234375000000e+00,1.083740234375000000e+00,1.084228515625000000e+00,1.085937500000000000e+00,1.086425781250000000e+00,1.086914062500000000e+00,1.086425781250000000e+00,1.084716796875000000e+00,1.083984375000000000e+00,1.084960937500000000e+00,1.086425781250000000e+00,1.086669921875000000e+00,1.081542968750000000e+00,1.081787109375000000e+00,1.083984375000000000e+00,1.083007812500000000e+00,1.079101562500000000e+00,1.080566406250000000e+00,1.085205078125000000e+00,1.090576171875000000e+00,1.066162109375000000e+00,-7.324218750000000000e-03,1.088134765625000000e+00,1.076660156250000000e+00,1.083984375000000000e+00,1.087402343750000000e+00,1.073242187500000000e+00,1.081542968750000000e+00,1.088867187500000000e+00,1.090087890625000000e+00,1.086181640625000000e+00,1.081298828125000000e+00,1.087890625000000000e+00,1.086914062500000000e+00,1.064208984375000000e+00,1.077148437500000000e+00,1.117675781250000000e+00,1.076171875000000000e+00,1.106933593750000000e+00,1.074707031250000000e+00,1.066650390625000000e+00,1.081054687500000000e+00,1.092773437500000000e+00,1.103515625000000000e+00,1.092285156250000000e+00,1.080566406250000000e+00,1.085205078125000000e+00,1.084228515625000000e+00,1.089111328125000000e+00,1.085205078125000000e+00,1.073486328125000000e+00,1.083251953125000000e+00,1.083984375000000000e+00,1.093261718750000000e+00,1.084716796875000000e+00,1.084716796875000000e+00,1.085205078125000000e+00,1.079589843750000000e+00,1.082519531250000000e+00,1.080078125000000000e+00,1.094482421875000000e+00,1.084960937500000000e+00,1.083007812500000000e+00,1.084716796875000000e+00,1.085937500000000000e+00,1.081787109375000000e+00,1.090576171875000000e+00,1.090820312500000000e+00,1.079101562500000000e+00,1.084472656250000000e+00,1.085693359375000000e+00,1.085449218750000000e+00,1.089111328125000000e+00,1.081542968750000000e+00,1.081542968750000000e+00,1.086425781250000000e+00,1.084472656250000000e+00,1.087646484375000000e+00,1.083007812500000000e+00,1.085693359375000000e+00,1.082031250000000000e+00,1.089111328125000000e+00,1.085937500000000000e+00,1.085937500000000000e+00,1.083251953125000000e+00,1.087890625000000000e+00,1.088623046875000000e+00,1.086425781250000000e+00,1.085937500000000000e+00,1.082275390625000000e+00,1.085937500000000000e+00,1.083496093750000000e+00,1.087890625000000000e+00
1.817265525460243225e-02,1.657631620764732361e-02,1.444786414504051208e-02,1.231941580772399902e-02,1.019096560776233673e-02,8.594628423452377319e-03,7.530402392148971558e-03,5.934065207839012146e-03,4.869839176535606384e-03,4.337728023529052734e-03,4.337728023529052734e-03,3.805615007877349854e-03,3.805615007877349854e-03,4.337728023529052734e-03,5.401952192187309265e-03,6.998289376497268677e-03,8.062515407800674438e-03,8.594628423452377319e-03,9.658852592110633850e-03,2.136532962322235107e-02,3.094335272908210754e-02,3.573236614465713501e-02,2.741388976573944092e-03,-3.610282763838768005e-02,-3.716704994440078735e-02,-2.812113799154758453e-02,-1.322198659181594849e-02,-3.557071462273597717e-02,-1.481832470744848251e-02,-2.280001342296600342e-02,-1.215776242315769196e-02,4.743884131312370300e-02,2.775067836046218872e-02,7.530402392148971558e-03,-1.960733719170093536e-02,-1.109353639185428619e-02,-1.162564940750598907e-02,-3.024958819150924683e-02,-4.461662843823432922e-02,-4.461662843823432922e-02,3.200757876038551331e-02,1.096960008144378662e-01,1.043748855590820312e-01,1.389621943235397339e-01,5.542052909731864929e-02,1.657631620764732361e-02,3.094335272908210754e-02,3.360391780734062195e-02,-1.340115368366241455e-01,-2.705691382288932800e-02,-3.643961623311042786e-03,-4.568085074424743652e-02,-3.291015326976776123e-02,-2.492846362292766571e-02,-2.013945020735263824e-02,-1.535043679177761078e-02,-1.481832470744848251e-02,-1.854311302304267883e-02,3.520025685429573059e-02,3.413603082299232483e-02,3.273501992225646973e-03,1.497997716069221497e-02,3.573236614465713501e-02,4.690672829747200012e-02,-8.965086191892623901e-03,-1.215776242315769196e-02,-8.965086191892623901e-03,1.677164807915687561e-03,4.869839176535606384e-03,2.934701740741729736e-02,3.094335272908210754e-02,3.892504423856735229e-02,3.892504423856735229e-02,3.679659217596054077e-02,2.721856534481048584e-02,9.658852592110633850e-03,3.805615007877349854e-03,1.019096560776233673e-02,8.062515407800674438e-03,6.998289376497268677e-03,1.677164807915687561e-03,6.129387766122817993e-04,-1.375409960746765137e-02,-1.801100000739097595e-02,-2.333212643861770630e-02,-2.652480080723762512e-02,-2.865325100719928741e-02,-1.002931222319602966e-02,-1.056142430752515793e-02,-4.512853920459747314e-04,-2.579735592007637024e-03,-9.833984076976776123e-04,-3.111848607659339905e-03,-3.643961623311042786e-03,-8.965086191892623901e-03,-8.432974107563495636e-03,-1.056142430752515793e-02,-1.481832470744848251e-02,-1.109353639185428619e-02,-1.056142430752515793e-02
-6.475886330008506775e-04,-6.475886330008506775e-04,-6.475886330008506775e-04,-1.154765486717224121e-04,9.487485513091087341e-04,1.480861566960811615e-03,2.012973651289939880e-03,3.609311766922473907e-03,4.673536401242017746e-03,4.141423851251602173e-03,3.609311766922473907e-03,3.609311766922473907e-03,3.609311766922473907e-03,3.077198751270771027e-03,3.609311766922473907e-03,5.205648951232433319e-03,6.801986601203680038e-03,7.334099151194095612e-03,6.801986601203680038e-03,5.205648951232433319e-03,9.994661435484886169e-03,3.609311766922473907e-03,4.141423851251602173e-03,5.737761501222848892e-03,5.737761501222848892e-03,8.930437266826629639e-03,2.545085735619068146e-03,4.673536401242017746e-03,-4.372376017272472382e-03,1.052677445113658905e-02,-1.607885211706161499e-02,-5.492306873202323914e-02,-4.587715491652488708e-02,-3.523490577936172485e-02,-8.097165264189243317e-03,5.205648951232433319e-03,4.673536401242017746e-03,-1.022561546415090561e-02,-4.268448054790496826e-02,-6.290475279092788696e-02,-2.884955331683158875e-02,1.531578786671161652e-02,-5.436602048575878143e-03,-9.962052106857299805e-02,-1.336757242679595947e-01,-1.799695193767547607e-01,-1.624097973108291626e-01,-1.512354314327239990e-01,-1.661345958709716797e-01,-1.198408007621765137e-01,-7.354700565338134766e-02,-7.940024137496948242e-02,-9.749206900596618652e-02,-4.534504562616348267e-02,-3.949180617928504944e-02,-3.097800537943840027e-02,-3.895969316363334656e-02,-3.576701879501342773e-02,-2.938166633248329163e-02,-3.151011839509010315e-02,-4.215236753225326538e-02,-2.086786553263664246e-02,-2.086786553263664246e-02,-2.459265664219856262e-02,-2.139997854828834534e-02,-9.693502448499202728e-03,-1.395040284842252731e-02,-2.512476593255996704e-02,-1.820730417966842651e-02,-3.044589236378669739e-02,-2.991377934813499451e-02,-2.991377934813499451e-02,-3.044589236378669739e-02,-3.629913181066513062e-02,-4.108814522624015808e-02,-4.960194602608680725e-02,-4.904489032924175262e-03,-8.629276417195796967e-03,-9.161389432847499847e-03,-3.308151848614215851e-03,2.012973651289939880e-03,3.609311766922473907e-03,1.159099955111742020e-02,8.930437266826629639e-03,1.159099955111742020e-02,1.265522465109825134e-02,1.744423806667327881e-02,8.930437266826629639e-03,5.205648951232433319e-03,3.077198751270771027e-03,-6.475886330008506775e-04,-3.308151848614215851e-03,-1.154765486717224121e-04,-1.154765486717224121e-04,2.545085735619068146e-03,3.077198751270771027e-03,5.737761501222848892e-03,8.398324251174926758e-03,-6.475886330008506775e-04,4.166355356574058533e-04
5.538186058402061462e-03,6.070299074053764343e-03,6.070299074053764343e-03,5.538186058402061462e-03,5.006073974072933197e-03,5.006073974072933197e-03,6.070299074053764343e-03,6.070299074053764343e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,5.538186058402061462e-03,6.070299074053764343e-03,6.602412089705467224e-03,6.602412089705467224e-03,5.006073974072933197e-03,4.473961889743804932e-03,2.877624705433845520e-03,4.473961889743804932e-03,4.473961889743804932e-03,5.006073974072933197e-03,7.666636258363723755e-03,5.538186058402061462e-03,5.006073974072933197e-03,1.777677610516548157e-02,-8.471645414829254150e-04,-4.382436871528625488e-01,-1.130522131919860840e+00,-9.996223449707031250e-01,-8.692548274993896484e-01,-4.680419862270355225e-01,-2.642428874969482422e-01,-2.583896517753601074e-01,-3.222431540489196777e-01,-7.027035951614379883e-01,-1.281642079353332520e+00,-2.013828992843627930e+00,-3.581964492797851562e+00,-3.646350145339965820e+00,-3.631983280181884766e+00,-3.373376369476318359e+00,-3.390403985977172852e+00,-3.833121776580810547e+00,-3.836846590042114258e+00,-3.167981147766113281e+00,-2.587978363037109375e+00,-2.077150344848632812e+00,-1.965938806533813477e+00,-2.121847867965698242e+00,-1.694029211997985840e+00,-1.197036147117614746e+00,-9.799342155456542969e-01,-1.513110995292663574e+00,-2.083535671234130859e+00,-1.674341082572937012e+00,-1.617937207221984863e+00,-8.245573639869689941e-01,-5.255101323127746582e-01,-5.313633680343627930e-01,-7.106852531433105469e-01,-7.537863850593566895e-01,-6.260793805122375488e-01,-5.260422229766845703e-01,-7.090889215469360352e-01,-8.969246745109558105e-01,-7.729424238204956055e-01,-7.569790482521057129e-01,-5.946847200393676758e-01,-4.967760741710662842e-01,-4.355831146240234375e-01,-4.925191700458526611e-01,-1.088485240936279297e+00,-1.379275694489479065e-03,1.813398674130439758e-03,3.409735858440399170e-03,7.491726428270339966e-04,-3.507727757096290588e-03,-2.975614741444587708e-03,-5.636176094412803650e-03,-7.232515141367912292e-03,-5.636176094412803650e-03,-2.443501725792884827e-03,2.170614898204803467e-04,-8.471645414829254150e-04,-1.911388710141181946e-03,-5.104064941406250000e-03,-1.202152855694293976e-02,-2.159955166280269623e-02,-1.308575086295604706e-02,-1.308575086295604706e-02,-6.700402125716209412e-03,-5.636176094412803650e-03,-1.521420292556285858e-02,-3.969138115644454956e-02,2.345511689782142639e-03,3.409735858440399170e-03
-8.980312347412109375e+00,-1.616456222534179688e+01,-2.191196250915527344e+01,-2.650988197326660156e+01,-3.018821716308593750e+01,-3.313088607788085938e+01,-3.548501968383789062e+01,-3.736832809448242188e+01,-3.887497329711914062e+01,-4.008029174804687500e+01,-4.104454421997070312e+01,-4.181594848632812500e+01,-4.243307113647460938e+01,-4.292676925659179688e+01,-4.332172775268554688e+01,-4.363769531250000000e+01,-4.389046859741210938e+01,-4.409268569946289062e+01,-4.425445938110351562e+01,-4.467356872558593750e+01,-4.500885391235351562e+01,-4.484255218505859375e+01,-4.470951080322265625e+01,-4.503760910034179688e+01,-4.530008697509765625e+01,-4.551007080078125000e+01,-4.538837051391601562e+01,-4.514616394042968750e+01,-4.495240020751953125e+01,-4.523192214965820312e+01,-4.473131942749023438e+01,-4.433083724975585938e+01,-4.444498062133789062e+01,-4.453629684448242188e+01,-4.460934829711914062e+01,-4.466778945922851562e+01,-4.471454238891601562e+01,-4.489678955078125000e+01,-4.460805511474609375e+01,-4.437706756591796875e+01,-4.448196792602539062e+01,-4.398651504516601562e+01,-4.359015274047851562e+01,-4.298337173461914062e+01,-4.249794769287109375e+01,-4.181991958618164062e+01,-4.127750015258789062e+01,-4.084356307983398438e+01,-3.977219390869140625e+01,-3.891510009765625000e+01,-3.779489135742187500e+01,-3.646419525146484375e+01,-3.539963912963867188e+01,-3.338924407958984375e+01,-3.105670738220214844e+01,-2.919067764282226562e+01,-2.769785499572753906e+01,-2.650359725952148438e+01,-2.511365890502929688e+01,-2.400170898437500000e+01,-2.311214828491210938e+01,-2.196596908569335938e+01,-2.104902458190917969e+01,-2.017062568664550781e+01,-1.859884452819824219e+01,-1.734141921997070312e+01,-1.633547973632812500e+01,-1.509619617462158203e+01,-1.410476970672607422e+01,-1.316678428649902344e+01,-1.241639614105224609e+01,-1.181608581542968750e+01,-1.162552452087402344e+01,-1.147307586669921875e+01,-1.120627307891845703e+01,-1.070314311981201172e+01,-1.015579605102539062e+01,-9.428230285644531250e+00,-9.135865211486816406e+00,-8.901973724365234375e+00,-8.425172805786132812e+00,-8.043731689453125000e+00,-7.738579273223876953e+00,-7.639300823211669922e+00,-7.559878349304199219e+00,-7.351496219635009766e+00,-7.184790611267089844e+00,-7.341114044189453125e+00,-7.321328639984130859e+00,-7.305500507354736328e+00,-7.437681674957275391e+00,-7.253738880157470703e+00,-7.106585025787353516e+00,-6.988861560821533203e+00,-7.184370517730712891e+00,-7.340777873992919922e+00,-7.321059703826904297e+00,-7.305285453796386719e+00,-7.292665958404541016e+00,-7.137726306915283203e+00
-4.317187786102294922e+00,-7.770937919616699219e+00,-1.053393840789794922e+01,-1.274433803558349609e+01,-1.451265811920166016e+01,-1.592731380462646484e+01,-1.705903816223144531e+01,-1.796441841125488281e+01,-1.868872261047363281e+01,-1.926816558837890625e+01,-1.973171997070312500e+01,-2.010256385803222656e+01,-2.039923858642578125e+01,-2.063657951354980469e+01,-2.082645225524902344e+01,-2.097834968566894531e+01,-2.109986686706542969e+01,-2.119708061218261719e+01,-2.127485275268554688e+01,-2.148097610473632812e+01,-2.164587402343750000e+01,-2.163388633728027344e+01,-2.162429618835449219e+01,-2.176053047180175781e+01,-2.186951828002929688e+01,-2.195670890808105469e+01,-2.173864936828613281e+01,-2.170810699462890625e+01,-2.168367385864257812e+01,-2.152021980285644531e+01,-2.167726898193359375e+01,-2.180290985107421875e+01,-2.233514022827148438e+01,-2.276092529296875000e+01,-2.353327178955078125e+01,-2.415114974975585938e+01,-2.464545059204101562e+01,-2.489698600769042969e+01,-2.524212074279785156e+01,-2.551822853088378906e+01,-2.645864677429199219e+01,-2.836223030090332031e+01,-3.103634834289550781e+01,-3.360736083984375000e+01,-3.566416931152343750e+01,-3.802914810180664062e+01,-3.992113113403320312e+01,-4.143471908569335938e+01,-4.336511993408203125e+01,-4.490944290161132812e+01,-4.686442947387695312e+01,-4.857232666015625000e+01,-4.993864440917968750e+01,-5.203904342651367188e+01,-5.357545471191406250e+01,-5.480458450317382812e+01,-5.607569885253906250e+01,-5.709259033203125000e+01,-5.819391632080078125e+01,-5.907497787475585938e+01,-5.977982711791992188e+01,-6.034370422363281250e+01,-6.079480743408203125e+01,-6.144350433349609375e+01,-6.210636901855468750e+01,-6.263665771484375000e+01,-6.291698455810546875e+01,-6.328515243530273438e+01,-6.357968521118164062e+01,-6.367140579223632812e+01,-6.374478149414062500e+01,-6.380348205566406250e+01,-6.385044097900390625e+01,-6.388800811767578125e+01,-6.377415847778320312e+01,-6.397089004516601562e+01,-6.427217864990234375e+01,-6.408148956298828125e+01,-6.378503417968750000e+01,-6.354787063598632812e+01,-6.393376541137695312e+01,-6.424248504638671875e+01,-6.448945617675781250e+01,-6.468703460693359375e+01,-6.484510040283203125e+01,-6.497154998779296875e+01,-6.507270812988281250e+01,-6.515363311767578125e+01,-6.521837615966796875e+01,-6.527017211914062500e+01,-6.516770172119140625e+01,-6.479791259765625000e+01,-6.450208282470703125e+01,-6.426541900634765625e+01,-6.450780487060546875e+01,-6.470171356201171875e+01,-6.471293640136718750e+01,-6.472191619873046875e+01,-6.444128417968750000e+01,-6.464849853515625000e+01
2.088281393051147461e+00,3.758906602859497070e+00,5.095406532287597656e+00,6.164606571197509766e+00,7.019966602325439453e+00,7.704254627227783203e+00,8.251685142517089844e+00,8.689629554748535156e+00,9.039984703063964844e+00,9.320269584655761719e+00,9.544497489929199219e+00,9.723879814147949219e+00,9.867384910583496094e+00,9.982189178466796875e+00,1.007403278350830078e+01,1.014750766754150391e+01,1.020628738403320312e+01,1.025331115722656250e+01,1.029093074798583984e+01,1.046024513244628906e+01,1.059569644927978516e+01,1.028640079498291016e+01,1.003896427154541016e+01,1.025867176055908203e+01,1.043443775177001953e+01,1.057505035400390625e+01,1.013066577911376953e+01,1.047125148773193359e+01,1.074372005462646484e+01,1.124013233184814453e+01,1.108038711547851562e+01,1.095259094238281250e+01,1.098957252502441406e+01,1.101915836334228516e+01,1.062517070770263672e+01,1.030998039245605469e+01,1.005782794952392578e+01,1.013454341888427734e+01,1.019591617584228516e+01,1.024501419067382812e+01,1.042351150512695312e+01,1.042709064483642578e+01,1.056917285919189453e+01,1.068283843994140625e+01,1.077377128601074219e+01,1.112495422363281250e+01,1.140590095520019531e+01,1.163065814971923828e+01,1.153202629089355469e+01,1.145312118530273438e+01,1.152921581268310547e+01,1.159009170532226562e+01,1.163879203796386719e+01,1.223462772369384766e+01,1.271129608154296875e+01,1.253575611114501953e+01,1.253454208374023438e+01,1.253357124328613281e+01,1.197591972351074219e+01,1.152979850769042969e+01,1.117290115356445312e+01,1.130504035949707031e+01,1.141075134277343750e+01,1.121688270568847656e+01,1.175788116455078125e+01,1.219067955017089844e+01,1.211926269531250000e+01,1.178369140625000000e+01,1.151523494720458984e+01,1.185734462738037109e+01,1.213103199005126953e+01,1.234998226165771484e+01,1.238592338562011719e+01,1.241467666625976562e+01,1.229846000671386719e+01,1.248392391204833984e+01,1.249307632446289062e+01,1.250039863586425781e+01,1.250625610351562500e+01,1.251094245910644531e+01,1.237547302246093750e+01,1.226709747314453125e+01,1.218039703369140625e+01,1.211103630065917969e+01,1.205554771423339844e+01,1.201115703582763672e+01,1.197564506530761719e+01,1.208645343780517578e+01,1.203588199615478516e+01,1.199542427062988281e+01,1.154540157318115234e+01,1.160304069519042969e+01,1.164915180206298828e+01,1.168604087829589844e+01,1.171555137634277344e+01,1.173916053771972656e+01,1.175804710388183594e+01,1.177315711975097656e+01,1.192446327209472656e+01,1.204550838470458984e+01
3.409735858440399360e-05,1.214059814810752939e-04,1.821089722216129476e-04,2.374908328056335688e-04,2.875515725463628986e-04,3.376123122870922284e-04,3.983153030276298957e-04,4.590182937681675629e-04,5.144001543521881841e-04,5.697820149362087510e-04,6.251638755202293179e-04,6.805457361042498848e-04,7.359275966882704518e-04,7.913094572722910187e-04,8.466913178563115856e-04,9.020731784403321525e-04,9.627761691808697656e-04,1.028800290077924425e-03,1.094824410974979192e-03,1.144885150715708576e-03,1.189624769613146669e-03,1.218401016667485133e-03,1.263140635564923226e-03,1.307880254462361318e-03,1.357940994203090702e-03,1.434607356786727836e-03,1.489989217370748511e-03,1.540049957111477895e-03,1.717817718163132650e-03,1.709346072748303301e-03,-2.673090798780321763e-03,-1.397831211797893186e-02,-2.397453556768596589e-02,-3.266708384267986293e-02,-3.734750370495022037e-02,-3.998993257991970141e-02,-4.257382909767330054e-02,-4.579626063816250037e-02,-5.282329658977687886e-02,-6.563971738331020322e-02,-8.577800731174647919e-02,-1.215976522397249904e-01,-1.580611536931246508e-01,-1.943809864949435084e-01,-2.281147501897066998e-01,-2.620187900494784228e-01,-3.003500078152865349e-01,-3.387184737157076797e-01,-3.703982851933688147e-01,-3.962780688237398929e-01,-4.170495722722262211e-01,-4.367089603375643447e-01,-4.579274390172213272e-01,-4.748677311372012100e-01,-4.868380926083773486e-01,-4.966374347638338738e-01,-5.117685447167604762e-01,-5.326039014291017448e-01,-5.493473122548311327e-01,-5.655266843270509991e-01,-5.737722579669206624e-01,-5.790273592900484489e-01,-5.843409929703921035e-01,-5.914478455018251646e-01,-5.989857093524186826e-01,-6.052465031575410270e-01,-6.105069253873078861e-01,-6.175978146027772953e-01,-6.265670613478868667e-01,-6.342964855860918627e-01,-6.418662760686129065e-01,-6.478131232690065300e-01,-6.527808840107172106e-01,-6.571367151569574849e-01,-6.620619068574160604e-01,-6.729467592667788267e-01,-6.729605520237237348e-01,-6.729424180369824038e-01,-6.729083206783980087e-01,-6.729008289519697872e-01,-6.729359062295408034e-01,-6.729656623769552093e-01,-6.730220241378993551e-01,-6.730943492893129987e-01,-6.731507110502571445e-01,-6.731751460675150511e-01,-6.731729754526168952e-01,-6.731814470980317378e-01,-6.732005609851331451e-01,-6.732516016345472254e-01,-6.733718169201166059e-01,-6.735878124367445929e-01,-6.737186699453741046e-01,-6.738495274540036162e-01,-6.739165314752607605e-01,-6.739728932362049063e-01,-6.741250352654605260e-01,-6.745219490770250070e-01,-6.744984939601271767e-01,-6.744643966015427816e-01
